Paper_ID,Affiliation_ID,Year,Keyword,AffiliationGroup,OriginalAffiliation,Author,NA
11051,1,1982,zoo,ES,"UNIV FLORIDA,DEPT ZOOL,GAINESVILLE,FL 32611, USA.","FEINSINGER, P",516
11054,1,1982,bio,ES,"DARTMOUTH COLL,DEPT BIOL SCI,HANOVER,NH 03755, USA.","KERFOOT, WC",1003
11058,1,1982,bio,ES,"NEW MEXICO STATE UNIV,DEPT BIOL,LAS CRUCES,NM 88003, USA.","ELKINS, NZ",1004
11060,1,1982,bio,ES,"UNIV NEW MEXICO,DEPT BIOL,ALBUQUERQUE,NM 87131, USA.","WOODWARD, B",1005
11062,1,1982,phys ,PS,"UNIV CHICAGO,DEPT BIOPHYS & THEORET BIOL,CHICAGO,IL 60637, USA.","LANDE, R",1006
11067,1,1982,bot,ES,"WASHINGTON STATE UNIV,DEPT BOT,PULLMAN,WA 99164, USA.","BOOKMAN, PA",1007
11068,1,1982,eco,ES,"UNIV GEORGIA,INST ECOL,ATHENS,GA 30602, USA.","JORDAN, CF",1008
11069,1,1982,zoo,ES,"UNIV N CAROLINA,DEPT ZOOL,CHAPEL HILL,NC 27514, USA.","LENSKI, RE",1009
11071,1,1982,min,ES,"OLD DOMINION UNIV,DEPT BIOL SCI,NORFOLK,VA 23508, USA.","DAY, FP",1010
11082,1,1982,bio,ES,"ESTAC BIOL DONANA,UNIDAD ECOL & ETOL,SEVILLA 12,SPAIN.","HERRERA, CM",334
11089,1,1982,eco,ES,"SUNY STONY BROOK,DEPT ECOL & EVOLUT,STONY BROOK,NY 11794, USA.","LEVINTON, JS",814
11090,1,1982,zoo,ES,"UNIV UPPSALA,DEPT ZOOL,S-75122 UPPSALA,SWEDEN.","ALATALO, RV",1011
11092,1,1982,bio,ES,"YALE UNIV,DEPT BIOL,NEW HAVEN,CT 06511, USA.","GROSBERG, RK",1012
11094,1,1982,eco,ES,"SAVANNAH RIVER ECOL LAB,PO DRAWER E,AIKEN,SC 29801, USA.","SEMLITSCH, RD",1013
11095,1,1982,zoo,ES,"UNIV CALIF DAVIS,DEPT ZOOL,DAVIS,CA 95616, USA.","OLIVE, CW",4
11097,1,1982,bio,ES,"UNIV CHICAGO,DEPT BIOL,CHICAGO,IL 60637, USA.","SCHEMSKE, DW",378
11103,1,1982,bio,ES,"UNIV NEW MEXICO,DEPT BIOL,ALBUQUERQUE,NM 87131, USA.","VANHORNE, B",1014
11107,1,1982,bio,ES,"FLORIDA STATE UNIV,DEPT BIOL SCI,TALLAHASSEE,FL 32306, USA.","STRONG, DR",491
11108,1,1982,bio,ES,"PURDUE UNIV,DEPT BIOL SCI,W LAFAYETTE,IN 47907, USA.","ROGERS, RS",970
11112,1,1982,bio,ES,"UNIV MICHIGAN,DIV BIOL SCI,ANN ARBOR,MI 48109, USA.","SCHLUTER, D",431
11115,1,1982,zoo,ES,"UNIV WISCONSIN,DEPT ZOOL,LIMNOL LAB,MADISON,WI 53706, USA.","TONN, WM",1015
11116,1,1982,bio,ES,"UNIV MICHIGAN,DIV BIOL SCI,ANN ARBOR,MI 48109, USA.","VANDERMEER, J",1016
11118,1,1982,bio,ES,"UNIV NEW MEXICO,DEPT BIOL,ALBUQUERQUE,NM 87131, USA.","VANHORNE, B",1014
11121,1,1982,zoo,ES,"OREGON STATE UNIV,DEPT ZOOL,CORVALLIS,OR 97331, USA.","MENGE, BA",492
11126,1,1982,bio,ES,"UNIV CHICAGO,DEPT BIOL,CHICAGO,IL 60637, USA.","KEPHART, DG",1017
11127,1,1982,bio,ES,"SWARTHMORE COLL,DEPT BIOL,SWARTHMORE,PA 19081, USA.","WEINER, J",833
11130,1,1982,ent,ES,"TRENT UNIV,PROGRAM WATERSHED ECOSYST,PETERBOROUGH K9J 7B8,ONTARIO,CANADA.","BANKS, HH",1018
11134,1,1982,eco,ES,"UNIV KANSAS,DEPT SYSTEMAT & ECOL,LAWRENCE,KS 66045, USA.","DENOYELLES, F",1019
11141,1,1982,bio,ES,"UNIV OREGON,DEPT BIOL,EUGENE,OR 97403, USA.","FRANK, PW",1020
11144,1,1982,NoMatch,Unmatched,"UNIV TRONDHEIM,MUSEUM,N-7000 TRONDHEIM,NORWAY.","SLAGSVOLD, T",247
11146,1,1982,nat,ES,"UNIV MICHIGAN,SCH NAT RESOURCES,ANN ARBOR,MI 48109, USA.","HOOPER, FF",1021
11147,1,1982,agr,ES,"KANSAS STATE UNIV AGR & APPL SCI,DIV BIOL,MANHATTAN,KS 66506, USA.","STAPANIAN, MA",97
11148,1,1982,agr,ES,"KANSAS STATE UNIV AGR & APPL SCI,DIV BIOL,MANHATTAN,KS 66506, USA.","STAPANIAN, MA",97
11149,1,1982,zoo,ES,"UNIV MARYLAND,DEPT ZOOL,COLLEGE PK,MD 20742, USA.","ALLAN, JD",989
11153,1,1982,zoo,ES,"UNIV WASHINGTON, DEPT ZOOL, SEATTLE, WA 98195 USA.","KENAGY, GJ",639
11154,1,1982,bio,ES,"UNIV MICHIGAN,DIV BIOL SCI,ANN ARBOR,MI 48109, USA.","SCHLUTER, D",431
11159,1,1982,zoo,ES,"UNIV FLORIDA, DEPT ZOOL, GAINESVILLE, FL 32611 USA.","FEINSINGER, P",516
11163,1,1982,zoo,ES,"N CAROLINA STATE UNIV,DEPT ZOOL,RALEIGH,NC 27650, USA.","REAL, L",1022
11165,1,1982,bio,ES,"FLORIDA STATE UNIV,DEPT BIOL SCI,TALLAHASSEE,FL 32306, USA.","STILING, PD",787
11166,1,1982,bio,ES,"W VIRGINIA UNIV,DEPT BIOL,MORGANTOWN,WV 26506, USA.","WIEDER, RK",1023
11167,1,1982,eco,ES,"CORNELL UNIV,ECOL & SYSTEMAT SECT,ITHACA,NY 14853, USA.","GAUCH, HG",1024
11173,1,1982,bot,ES,"DUKE UNIV,DEPT BOT,DURHAM,NC 27706, USA.","MEAGHER, TR",1025
11174,1,1982,bot,ES,"DUKE UNIV,DEPT BOT,DURHAM,NC 27706, USA.","MEAGHER, TR",1025
11175,1,1982,stat ,MA,"UNIV ARIZONA,COLL AGR,STAT SUPPORT UNIT,TUCSON,AZ 85721, USA.","MAURER, BA",251
11176,1,1982,nucl,PS,"ATOM ENERGY CANADA LTD,WHITESHELL NUCL RES ESTAB,PINAWA R0E 1L0,MANITOBA,CANADA.","ZACH, R",933
11178,1,1982,ent,ES,"UNIV CALIF BERKELEY,DEPT ENTOMOL SCI,BERKELEY,CA 94720, USA.","HABER, WA",1026
11180,1,1982,min,ES,"UNIV WYOMING,DEPT BOT,LARAMIE,WY 82071, USA.","YOUNG, DR",11
11181,1,1982,natl lab,Remove,"OAK RIDGE NATL LAB,DIV ENVIRONM SCI,OAK RIDGE,TN 37830, USA.","GARDNER, RH",1027
11182,1,1982,nat,ES,"ACAD NAT SCI PHILADELPHIA,DIV LIMNOL & ECOL,PHILADELPHIA,PA 19103, USA.","GOULDEN, CE",1028
11186,1,1982,forest,ES,"UNIV FLORIDA,SCH FOREST RESOURCES & CONSERVAT,GAINESVILLE,FL 32611, USA.","GHOLZ, HL",1029
11187,1,1982,ent,ES,"OREGON STATE UNIV,DEPT ENTOMOL,CORVALLIS,OR 97331, USA.","HAWKINS, CP",1030
11188,1,1982,bio,ES,"UNIV MISSOURI,DIV BIOL SCI,COLUMBIA,MO 65211, USA.","CHAPLIN, SJ",1031
11190,1,1982,bio,ES,"UNIV PENN,DEPT BIOL,PHILADELPHIA,PA 19104, USA.","JANZEN, DH",720
11191,1,1982,ent,ES,"UNIV KENTUCKY,DEPT FORESTRY,LEXINGTON,KY 40546, USA.","MULLER, RN",1032
11193,1,1982,forest,ES,"OREGON STATE UNIV,SCH FORESTRY,DEPT FOREST SCI,CORVALLIS,OR 97331, USA.","ALABACK, PB",1033
11195,1,1982,zoo,ES,"N CAROLINA STATE UNIV,DEPT ZOOL,RALEIGH,NC 27607, USA.","POWELL, RA",1034
11196,1,1982,bio,ES,"PRINCETON UNIV,DEPT BIOL,PRINCETON,NJ 08544, USA.","HOOGLAND, JL",1035
11197,1,1982,bot,ES,"OREGON STATE UNIV,DEPT BOT & PLANT PATHOL,CORVALLIS,OR 97331, USA.","ANTOS, JA",1036
11199,1,1982,eco,ES,"UNIV ILLINOIS,DEPT ECOL ETHOL & EVOLUT,CHAMPAIGN,IL 61820, USA.","KARR, JR",1037
11201,1,1982,bio,ES,"UNIV PENN,DEPT BIOL,PHILADELPHIA,PA 19104, USA.","YOUNG, TP",1038
11204,1,1981,eco,ES,"CORNELL UNIV,ECOL & SYSTEMAT SECT,ITHACA,NY 14850, USA.","WILSON, MV",1039
11206,1,1981,zoo,ES,"N CAROLINA STATE UNIV,DEPT ZOOL,RALEIGH,NC 27650, USA.","REAL, LA",1040
11208,1,1981,zoo,ES,"UNIV CALIF DAVIS,DEPT ZOOL,DAVIS,CA 95616, USA.","STAMPS, J",1041
11212,1,1981,zoo,ES,"UNIV N CAROLINA,DEPT ZOOL,CHAPEL HILL,NC 27514, USA.","HAIRSTON, NG",196
11214,1,1981,bio,ES,"BROWN UNIV,DIV BIOL & MED,PROVIDENCE,RI 02912, USA.","MORSE, DH",439
11215,1,1981,bio,ES,"BROWN UNIV,DIV BIOL & MED,PROVIDENCE,RI 02912, USA.","MORSE, DH",439
11216,1,1981,env,ES,"UNIV VIRGINIA,DEPT ENVIRONM SCI,CHARLOTTESVILLE,VA 22903, USA.","SMITH, TJ",804
11217,1,1981,bio,ES,"NORTHWESTERN UNIV,DEPT BIOL SCI,EVANSTON,IL 60201, USA.","BEATTIE, AJ",1042
11221,1,1981,natl lab,Remove,"OAK RIDGE NATL LAB,DIV ENVIRONM SCI,OAK RIDGE,TN 37830, USA.","ELWOOD, JW",1043
11223,1,1981,geog,SS,"UNIV CALIF LOS ANGELES,DEPT GEOG,LOS ANGELES,CA 90024, USA.","WESTMAN, WE",1044
11225,1,1981,bio,ES,"UNIV CALGARY,DEPT BIOL,CALGARY T2N 1N4,ALBERTA,CANADA.","JOHNSON, EA",1045
11226,1,1981,bio,ES,"DARTMOUTH COLL,DEPT BIOL SCI,HANOVER,NH 03755, USA.","KERFOOT, WC",1003
11231,1,1981,marine,ES,"UNIV S FLORIDA,DEPT MARINE SCI,ST PETERSBURG,FL 33701, USA.","CUBA, TR",1046
11232,1,1981,zoo,ES,"UNIV WISCONSIN,DEPT ZOOL,MADISON,WI 53706, USA.","EMLEN, JT",1047
11233,1,1981,zoo,ES,"UNIV CALIF DAVIS,DEPT ZOOL,DAVIS,CA 95616, USA.","KENT, EB",1048
11234,1,1981,bio,ES,"PURDUE UNIV,DEPT BIOL SCI,W LAFAYETTE,IN 47907, USA.","HOWARD, RD",1049
11237,1,1981,eco,ES,"UNIV ARIZONA, DEPT ECOL & EVOLUT BIOL, TUCSON, AZ 85721 USA.","ROSENZWEIG, ML",1050
11238,1,1981,nat,ES,"UNIV CINCINNAT,DEPT BIOL SCI,CINCINNATI,OH 45220, USA.","BIERE, JM",1051
11241,1,1981,eco,ES,"SAVANNAH RIVER ECOL LAB,PO DRAWER E,AIKEN,SC 29801, USA.","THORP, JH",1052
11247,1,1981,geog,SS,"UNIV CALIF LOS ANGELES,DEPT GEOG,LOS ANGELES,CA 90024, USA.","WESTMAN, WE",1044
11248,1,1981,eco,ES,"SAVANNAH RIVER ECOL LAB,PO DRAWER E,AIKEN,SC 29801, USA.","PINDER, JE",62
11250,1,1981,eco,ES,"SAVANNAH RIVER ECOL LAB,PO DRAWER E,AIKEN,SC 29801, USA.","PINDER, JE",62
11251,1,1981,nat,ES,"COLORADO STATE UNIV,NAT RESOURCE ECOL LAB,FT COLLINS,CO 80523, USA.","DETLING, JK",1053
11252,1,1981,bot,ES,"UNIV OKLAHOMA,DEPT BOT MICROBIOL,NORMAN,OK 73019, USA.","FORCELLA, F",1054
11254,1,1981,bio,ES,"UNIV S FLORIDA,DEPT BIOL,TAMPA,FL 33620, USA.","WILLIAMSON, GB",1055
11255,1,1981,eco,ES,"UNIV ARIZONA,DEPT ECOL & EVOLUT BIOL,TUCSON,AZ 85721, USA.","BROWN, JH",53
11257,1,1981,harbor,ES,"HARBOR BRANCH FDN INC,FT PIERCE,FL 33450, USA.","MOOK, DH",1056
11258,1,1981,bio,ES,"UNIV ROCHESTER,DEPT BIOL,ROCHESTER,NY 14627, USA.","CARACO, T",1057
11259,1,1981,bio,ES,"UNIV PENN,DEPT BIOL,PHILADELPHIA,PA 19104, USA.","JANZEN, DH",720
11260,1,1981,zoo,ES,"UNIV GOTHENBURG,DEPT ZOOL,S-40031 GOTHENBURG,SWEDEN.","ANDERSSON, M",1058
11267,1,1981,bio,ES,"UNIV PENN,DEPT BIOL,PHILADELPHIA,PA 19104, USA.","JANZEN, DH",720
11268,1,1981,bio,ES,"UNIV PENN,DEPT BIOL,PHILADELPHIA,PA 19104, USA.","JANZEN, DH",720
11269,1,1981,natl marine,Remove,"NATL MARINE MAMMAL LAB,SEATTLE,WA 98115, USA.","FOWLER, CW",1059
11270,1,1981,oceanog,ES,"UNIV CALIF SAN DIEGO,SCRIPPS INST OCEANOG,LA JOLLA,CA 92093, USA.","GERRODETTE, T",533
11279,1,1981,bot,ES,"IOWA STATE UNIV SCI & TECHNOL,DEPT BOT,AMES,IA 50011, USA.","VANDERVALK, AG",81
11281,1,1981,bio,ES,"UNIV CALIF RIVERSIDE,DEPT BIOL,RIVERSIDE,CA 92521, USA.","ROSE, B",1060
11282,1,1981,min,ES,"UNIV WYOMING,DEPT BOT,LARAMIE,WY 82071, USA.","KNIGHT, DH",1061
11283,1,1981,bio,ES,"UNIV MARYLAND,DEPT BIOL SCI,CATONSVILLE,MD 21228, USA.","WISE, DH",1062
11286,1,1981,bot,ES,"DUKE UNIV,DEPT BOT,DURHAM,NC 27706, USA.","SCHLESINGER, WH",109
11289,1,1981,min,ES,"UNIV MINNESOTA,DEPT ECOL & BEHAV BIOL,MINNEAPOLIS,MN 55455, USA.","TILMAN, D",93
11290,1,1981,bot,ES,"UNIV FLORIDA,DEPT BOT,GAINESVILLE,FL 32611, USA.","EWEL, J",1063
11294,1,1981,bio,ES,"UNIV UTAH,DEPT BIOL,SALT LAKE CITY,UT 84112, USA.","CASPER, BB",1064
11297,1,1981,zoo,ES,"UNIV WASHINGTON,DEPT ZOOL,SEATTLE,WA 98195, USA.","MURTAUGH, PA",146
11299,1,1981,bio,ES,"UNIV MICHIGAN,DIV BIOL SCI,ANN ARBOR,MI 48109, USA.","GETTY, T",1065
11300,1,1981,bio,ES,"UNIV MICHIGAN,DIV BIOL SCI,ANN ARBOR,MI 48109, USA.","GETTY, T",1065
11303,1,1981,bio,ES,"UNIV CHICAGO,DEPT BIOL,CHICAGO,IL 60637, USA.","SCHEMSKE, DW",378
11304,1,1981,bio,ES,"UNIV CHICAGO,DEPT BIOL,CHICAGO,IL 60637, USA.","SCHEMSKE, DW",378
11306,1,1981,bio,ES,"UNIV ILLINOIS, DEPT BIOL SCI, CHICAGO, IL 60680 USA.","LUSSENHOP, J",1066
11310,1,1981,arct,ES,"UNIV ALASKA,INST ARCT BIOL,FAIRBANKS,AK 99701, USA.","CHAPIN, FS",951
11318,1,1981,evol,ES,"UNIV IOWA,PROGRAM EVOLUT ECOL & BEHAV,IOWA CITY,IA 52242, USA.","HOWE, HF",291
11324,1,1981,smithsonian,Remove,"SMITHSONIAN TROP RES INST, BALBOA, CZ USA.","ROBERTSON, DR",921
11326,1,1981,zoo,ES,"UNIV IOWA,DEPT ZOOL,PROGRAM EVOLUT ECOL & BEHAV,IOWA CITY,IA 52242, USA.","FREED, LA",1067
11329,1,1981,bio,ES,"PURDUE UNIV, DEPT BIOL SCI, W LAFAYETTE, IN 47907 USA.","SOLOMON, BP",890
11330,1,1981,eco,ES,"DSIR,DIV ECOL,FRESHWATER SECT,TAUPO,NEW ZEALAND.","VINCENT, WF",1068
11335,1,1981,bot,ES,"UNIV SHEFFIELD,DEPT BOT,SHEFFIELD S10 2TN,S YORKSHIRE,ENGLAND.","LAW, R",239
11338,1,1981,bio,ES,"DARTMOUTH COLL,DEPT BIOL SCI,HANOVER,NH 03755, USA.","GILBERT, JJ",226
11340,1,1981,langmuir,PS,"CORNELL UNIV,DIV BIOL SCI,ECOL & SYSTEMAT SECT,LANGMUIR LAB,ITHACA,NY 14850, USA.","RISCH, SJ",830
11342,1,1981,nat,ES,"ACAD NAT SCI PHILADELPHIA,STROUD WATER RES CTR,AVONDALE,PA 19311, USA.","SWEENEY, BW",832
11353,1,1981,min,ES,"UNIV MINNESOTA,DEPT ENTOMOL FISHERIES & WILDLIFE,ST PAUL,MN 55108, USA.","WATERS, TF",1069
11362,1,1981,zoo,ES,"UNIV MASSACHUSETTS,DEPT ZOOL,AMHERST,MA 01003, USA.","LISTER, BC",1070
11369,1,1981,bio,ES,"PURDUE UNIV,DEPT BIOL SCI,W LAFAYETTE,IN 47907, USA.","ROGERS, RS",970
11370,1,1981,bot,ES,"IOWA STATE UNIV SCI & TECHNOL,DEPT BOT,AMES,IA 50011, USA.","PLEASANTS, JM",381
11372,1,1981,eco,ES,"UNIV ARIZONA,DEPT ECOL & EVOLUT BIOL,TUCSON,AZ 85721, USA.","INOUYE, RS",10
11373,1,1981,zoo,ES,"UNIV GUELPH,DEPT ZOOL,GUELPH N1G 2W1,ONTARIO,CANADA.","YODZIS, P",749
11374,1,1981,eco,ES,"UNIV ARIZONA,DEPT ECOL & EVOLUT BIOL,TUCSON,AZ 85721, USA.","SCHAFFER, WM",51
11375,1,1981,woods hole,ES,"WOODS HOLE OCEANOG INST,DEPT BIOL,WOODS HOLE,MA 02543, USA.","CASWELL, H",960
11379,1,1980,bio,ES,"UNIV CONNECTICUT,BIOL SCI GRP,STORRS,CT 06268, USA.","CASWELL, H",960
11380,1,1980,bio,ES,"UNION UNIV UNION COLL,DEPT BIOL,SCHENECTADY,NY 12308, USA.","TOBIESSEN, P",1071
11381,1,1980,zoo,ES,"OREGON STATE UNIV,DEPT ZOOL,CORVALLIS,OR 97331, USA.","DEWOSKIN, R",1072
11385,1,1980,bio,ES,"PENN STATE UNIV,DEPT BIOL,UNIVERSITY PK,PA 16802, USA.","STEPHENSON, AG",904
11386,1,1980,us fish & wildlife,Remove,"US FISH & WILDLIFE SERV,NO PRAIRIE WILDLIFE RES CTR,JAMESTOWN,ND 58401, USA.","JOHNSON, DH",294
11387,1,1980,agr,ES,"CONNECTICUT AGR EXPT STN,DEPT ENTOMOL,NEW HAVEN,CT 06504, USA.","MCCLURE, MS",12
11396,1,1980,zoo,ES,"UNIV WASHINGTON, DEPT ZOOL, SEATTLE, WA 98195 USA.","SLATKIN, M",938
11399,1,1980,bio,ES,"PONTIFICIA UNIV CATOLICA CHILE,INST CIENCIAS BIOL,SANTIAGO,CHILE.","FUENTES, ER",16
11401,1,1980,forest,ES,"WAKE FOREST UNIV, DEPT BIOL, WINSTON SALEM, NC 27109 USA.","WEIGL, PD",1073
11406,1,1980,zoo,ES,"UNIV TEXAS,DEPT ZOOL,AUSTIN,TX 78712, USA.","LAWLOR, LR",1074
11408,1,1980,env,ES,"UNIV COLORADO,DEPT ENVIRONM POPULAT & ORGANISM BIOL,BOULDER,CO 80309, USA.","EPP, RW",1075
11416,1,1980,natl lab,Remove,"OAK RIDGE NATL LAB,DIV ENVIRONM SCI,OAK RIDGE,TN 37830, USA.","GARDNER, RH",1027
11417,1,1980,zoo,ES,"OREGON STATE UNIV,DEPT ZOOL,CORVALLIS,OR 97331, USA.","LUBCHENCO, J",558
11418,1,1980,ent,ES,"CORNELL UNIV,DEPT ENTOMOL,ITHACA,NY 14853, USA.","RAWLINS, JE",1076
11421,1,1980,min,ES,"UNIV WYOMING,DEPT ZOOL & PHYSIOL,LARAMIE,WY 82071, USA.","MARCUS, MD",1077
11424,1,1980,env,ES,"JAGIELLONIAN UNIV, INST ENVIRONM BIOL, PL-30060 CRACOW, POLAND.","LOMNICKI, A",1078
11425,1,1980,forest,ES,"YALE UNIV,SCH FORESTRY & ENVIRONM STUDIES,NEW HAVEN,CT 06511, USA.","BINKLEY, CS",1079
11426,1,1980,harbor,ES,"UNIV WASHINGTON,FRIDAY HARBOR LABS,FRIDAY HARBOR,WA 98250, USA.","DUGGINS, DO",983
11428,1,1980,zoo,ES,"UNIV FLORIDA,DEPT ZOOL,GAINESVILLE,FL 32611, USA.","FREED, AN",1080
11431,1,1980,ent,ES,"UNIV KENTUCKY,SCH BIOL SCI,LEXINGTON,KY 40506, USA.","BASKIN, JM",998
11433,1,1980,bio,ES,"UNIV WINDSOR,DEPT BIOL,WINDSOR N9B 3P4,ONTARIO,CANADA.","MCLOSKEY, RT",769
11437,1,1980,bio,ES,"UNIV NEW MEXICO,DEPT BIOL,ALBUQUERQUE,NM 87131, USA.","GOSZ, JR",709
11438,1,1980,bio,ES,"UNIV NEW MEXICO,DEPT BIOL,ALBUQUERQUE,NM 87131, USA.","GOSZ, JR",709
11443,1,1980,forest,ES,"UNIV MASSACHUSETTS,DEPT FORESTRY & WILDLIFE MANAGEMENT,AMHERST,MA 01003, USA.","FINN, JT",1081
11445,1,1980,zoo,ES,"UNIV N CAROLINA,DEPT ZOOL,CHAPEL HILL,NC 27514, USA.","REICE, SR",1082
11450,1,1980,water,ES,"WATERWAYS EXPT STN,ENVIRONM LAB,VICKSBURG,MS 39180, USA.","SMART, RM",1083
11451,1,1980,eco,ES,"RENSSELAER POLYTECH INST,CTR ECOL MODELING,TROY,NY 12181, USA.","COLLINS, CD",1084
11456,1,1980,ent,ES,"UNIV MARYLAND,DEPT ENTOMOL,COLLEGE PK,MD 20742, USA.","DENNO, RF",484
11459,1,1980,geog,SS,"UNIV CALIF LOS ANGELES,DEPT GEOG,LOS ANGELES,CA 90024, USA.","WESTMAN, WE",1044
11460,1,1980,bio,ES,"UNIV NEVADA,DEPT BIOL,RENO,NV 89557, USA.","JENKINS, SH",266
11461,1,1980,climate,ES,"UNIV WISCONSIN,CTR CLIMATE RES,MADISON,WI 53706, USA.","SWAIN, AM",1085
11462,1,1980,zoo,ES,"UNIV WISCONSIN, DEPT ZOOL, MADISON, WI 53706 USA.","DODSON, SI",923
11463,1,1980,natl lab,Remove,"OAK RIDGE NATL LAB,DIV ENVIRONM SCI,OAK RIDGE,TN 37830, USA.","DEANGELIS, DL",1086
11466,1,1980,bio,ES,"SIENA COLL, DEPT BIOL, LOUDONVILLE, NY 12211 USA.","FRASER, DF",1087
11467,1,1980,forest,ES,"UNIV WASHINGTON,COLL FOREST RESOURCES,SEATTLE,WA 98195, USA.","BRUBAKER, LB",1088
11469,1,1980,zoo,ES,"UNIV N CAROLINA,DEPT ZOOL,CHAPEL HILL,NC 27514, USA.","HAIRSTON, NG",196
11471,1,1980,smithsonian,Remove,"SMITHSONIAN TROP RES INST,POB 2072,BALBOA,CZ, USA.","ROUBIK, DW",967
11473,1,1980,ent,ES,"UNIV MARYLAND,DEPT ENTOMOL,COLLEGE PK,MD 20742, USA.","DENNO, RF",484
11475,1,1980,zoo,ES,"UNIV IOWA,DEPT ZOOL,IOWA CITY,IA 52242, USA.","DERR, JA",1089
11480,1,1980,zoo,ES,"UNIV IOWA,DEPT ZOOL,PROGRAM EVOLUT ECOL & BEHAV,IOWA CITY,IA 52242, USA.","HOWE, HF",291
11481,1,1980,natl lab,Remove,"OAK RIDGE NATL LAB,DIV ENVIRONM SCI,OAK RIDGE,TN 37830, USA.","VANHOOK, RI",1090
11482,1,1980,bio,ES,"CORNELL UNIV,DIV BIOL SCI,ECOL & SYSTEMAT SECT,ITHACA,NY 14853, USA.","HALL, RJ",1091
11483,1,1980,bio,ES,"SUNY BINGHAMTON,DEPT BIOL SCI,BINGHAMTON,NY 13901, USA.","JAENIKE, J",110
11484,1,1980,zoo,ES,"UNIV MARYLAND,DEPT ZOOL,COLLEGE PK,MD 20742, USA.","INOUYE, DW",8
11485,1,1980,zoo,ES,"UNIV CALIF BERKELEY,DEPT ZOOL,BERKELEY,CA 94720, USA.","SULLIVANCALDWELL, G",1092
11488,1,1980,bio,ES,"UNIV PENN,DEPT BIOL,PHILADELPHIA,PA 19104, USA.","RICKLEFS, RE",932
11489,1,1980,life,ES,"SAMBALPUR UNIV,SCH LIFE SCI,BURLA 768017,ORISSA,INDIA.","DASH, MC",1093
11492,1,1980,env,ES,"UNIV MARYLAND,FROSTBURG STATE COLL,CTR ENVIRONM & ESTUARINE STUDIES,APPALACHIAN ENVIRONM LAB,FROSTBURG,MD 21532, USA.","DIXON, KR",782
11495,1,1980,bio,ES,"UNIV CHICAGO,DEPT BIOL,CHICAGO,IL 60637, USA.","WADE, MJ",1094
